restapi-app2-1,21.25%,62.39MiB / 3.824GiB
restapi-app2-1,23.94%,62.58MiB / 3.824GiB
restapi-app2-1,24.55%,62.03MiB / 3.824GiB
restapi-app2-1,18.94%,62.12MiB / 3.824GiB
restapi-app2-1,18.49%,61.66MiB / 3.824GiB
restapi-app2-1,16.74%,61.78MiB / 3.824GiB
restapi-app2-1,22.85%,63.09MiB / 3.824GiB
restapi-app2-1,29.96%,62.04MiB / 3.824GiB
restapi-app2-1,20.61%,60.58MiB / 3.824GiB
restapi-app2-1,15.71%,60.86MiB / 3.824GiB
restapi-app2-1,15.13%,60.4MiB / 3.824GiB
restapi-app2-1,14.82%,59.4MiB / 3.824GiB
restapi-app2-1,8.07%,59.15MiB / 3.824GiB
restapi-app2-1,10.27%,59.74MiB / 3.824GiB
restapi-app2-1,7.85%,59.1MiB / 3.824GiB
restapi-app2-1,4.08%,59.7MiB / 3.824GiB
restapi-app2-1,5.12%,59.3MiB / 3.824GiB
restapi-app2-1,3.86%,57.91MiB / 3.824GiB
restapi-app2-1,2.47%,57.45MiB / 3.824GiB
restapi-app2-1,1.17%,58.65MiB / 3.824GiB
restapi-app2-1,0.00%,58.49MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.01%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
restapi-app2-1,0.00%,20.05MiB / 3.824GiB
