restapi-app2-1,0.00%,56.91MiB / 3.824GiB
restapi-app2-1,2.14%,26.44MiB / 3.824GiB
restapi-app2-1,3.16%,29.43MiB / 3.824GiB
restapi-app2-1,5.33%,29.73MiB / 3.824GiB
restapi-app2-1,9.04%,33.4MiB / 3.824GiB
restapi-app2-1,15.13%,34MiB / 3.824GiB
restapi-app2-1,8.07%,33.38MiB / 3.824GiB
restapi-app2-1,17.65%,39.8MiB / 3.824GiB
restapi-app2-1,11.88%,40.26MiB / 3.824GiB
restapi-app2-1,15.46%,40.66MiB / 3.824GiB
restapi-app2-1,13.63%,55.58MiB / 3.824GiB
restapi-app2-1,15.92%,54.83MiB / 3.824GiB
restapi-app2-1,24.19%,55.96MiB / 3.824GiB
restapi-app2-1,20.29%,55.91MiB / 3.824GiB
restapi-app2-1,24.27%,56.32MiB / 3.824GiB
restapi-app2-1,24.16%,57.68MiB / 3.824GiB
restapi-app2-1,24.69%,57.64MiB / 3.824GiB
restapi-app2-1,23.16%,57.78MiB / 3.824GiB
restapi-app2-1,25.84%,58.32MiB / 3.824GiB
restapi-app2-1,26.75%,58.49MiB / 3.824GiB
restapi-app2-1,28.32%,57.73MiB / 3.824GiB
restapi-app2-1,61.09%,58.61MiB / 3.824GiB
restapi-app2-1,40.66%,58.61MiB / 3.824GiB
restapi-app2-1,34.01%,59.68MiB / 3.824GiB
restapi-app2-1,31.68%,59.95MiB / 3.824GiB
restapi-app2-1,36.02%,60.04MiB / 3.824GiB
restapi-app2-1,32.26%,59.75MiB / 3.824GiB
restapi-app2-1,32.22%,60.93MiB / 3.824GiB
restapi-app2-1,37.51%,60.65MiB / 3.824GiB
restapi-app2-1,36.96%,61.27MiB / 3.824GiB
restapi-app2-1,38.93%,60.48MiB / 3.824GiB
restapi-app2-1,42.57%,61.42MiB / 3.824GiB
restapi-app2-1,42.40%,61.29MiB / 3.824GiB
restapi-app2-1,42.54%,61.63MiB / 3.824GiB
restapi-app2-1,40.06%,62.29MiB / 3.824GiB
restapi-app2-1,37.68%,63.67MiB / 3.824GiB
restapi-app2-1,48.98%,63.34MiB / 3.824GiB
restapi-app2-1,40.92%,63.21MiB / 3.824GiB
restapi-app2-1,47.70%,63.91MiB / 3.824GiB
restapi-app2-1,46.94%,64.39MiB / 3.824GiB
restapi-app2-1,45.84%,64.98MiB / 3.824GiB
restapi-app2-1,50.84%,64.1MiB / 3.824GiB
restapi-app2-1,51.10%,63.95MiB / 3.824GiB
restapi-app2-1,48.44%,65.03MiB / 3.824GiB
restapi-app2-1,52.26%,65.27MiB / 3.824GiB
